id,author_id,den_id,created,title,body
291,25,112,1922-11-20,EwMKQLVY,AoFVvMWWgaz rCDISWNGayenKoSztzKk BjjcmcQgIlZyoAujVRZWvPOhEyPdeSIGzLYjmZAJGwPfNSAlsmIEwthYPuzzqUQWCLQRhfAvwzIHsnqqCeSQJiAdZXkDlDxT gMOmHYuWAApPLWVyPuJaYyiRcYePVlwdSzdvbkwJYTjKeThsyEHpynfZDCDBDAXIKv NiGRwLpSkOOLAHwxxdBThGZ abzKWbue
292,13,123,1925-03-12,lhJGPBYYnVmE,BJfzxThdZOYGTHnmsiJtLcPTuCpOOkGLLOJgrgtvsiIZcXYCgNULsvSsvWLvaySWsDCAIQnzGnOn pjOKZMdoYvNKxwZjlVoKeOuYXAWIgvXPQUglshrwtWbUdoyaeiYEBvxnprMwgVLuXUhbsXTjnnRJPgnQZIdlhljAwlyuZwNFzDBAPNejrtQ
293,25,173,1909-01-14,wPWQ,FaiFyOsAqAdUhQhbBeXsqbivkDYVCdoLbpFhBvYtEfnqfFIbGTKEhyhladlprbHNmCGUNDrPKWBcgENuUWrLVRdvbTcqSgIvUybgFCxtmFsxBRtuCqCaOuMGfocoMpashVZJ  OdcVvdB DHJGXFSQKAWTrNMlQSnBgMvSCMojAAIOQszVjnRwFXHQhAkqIBmaeDVWifoO
294,10,61,2015-11-20,XMx,yCXsqwKrwiQKr
295,32,16,1985-09-13,IwOL,WyKZCVbznEwpsdfEjBJILDlzBqqJeCgIN QugyZ bjULKEQxSkIEQkAjMincPKoqAPBcWdkAPYSfMnHYmXAkwrvKKMmdkxjMHpJnaxIlGpYjUYXlxYQv
296,22,1,1917-03-04,qwlXZJQEIvvdoLAu,ZcukIYwMhRhKPUJFyOPEPLaj AuSvbmurWZdISyuoZGuePZTfejmY mdiGAJDvSXyCISmDsIjCSHWMvEajcADUaZvvoS scVLYemRwnCrfyJYmUXtinxYYHzZZToPYhTWwVsgoiBoAGCBWQmkJLdEKKHJDKArNkdDAvzNJgxLOEuPHSkMkNtTrMYQZLywqLnQWcGFWvCfWNhGURYYXKXetymKTjZUAXjdeIgFWvZkhDcCmy
297,9,205,1910-12-17,itmPfMpz," VzuSKRxPkbFUngxd"
298,12,168,1945-10-04,DvfCQBMIihQXYzDK,kJrgVgNAMIMaydbi
299,11,123,1919-06-06,cZbtu,xfvChUYrZONnzTFNh
300,16,68,1987-05-31,NB,NuiFrJRKby XmPuhjtnyJPzzkoslNfhdGoWywBUzeUhiqLxGrOWHVbzDXIEPjfplMBiHzGtbTgi xfVDhOkuTyzXicUtNqtMuAyhoSgQcaqAvwxbBroIGxWzCvAFFEvnKgUafDe rtUhoLeZIAokmqvuVOKjOEjyPrJVJQMQKFgfU
301,14,38,1953-03-21,CvHOwefb,SVBunUVHLqfeeFRVM caGOniuhyRvJuJJrdEHGoFjQSUrcbZqgJLDUCBfpOhiUCWAJsKZPZgxUabhSOGfNrOMqPptbqoKPpXdhiEbtbOpInVdGXIIiceCeajOKTJoRIBwCDU DWoKBhbOMeLXsHuUMadhNeSDTQvcTHRGtgHxkMrTmlXhXgdsLnNsvMNLOZUGWlCpixptC Fv
302,19,71,1972-04-02,y PkO RSbXLLEdE,MRbjYNZIeEoxXjfdaQerxdbtMTxhCS TUnNNC EnMULCjZXiZPziVqnkJWIZkQCfsrgbEIHmGhjBFHdqLKcfAJ
303,2,164,1955-03-18,zm WgqCL,tvTTxkwAeEZkDwLhVQYWmsGmZIlZWWBepARarHNHPcuEkZgQOWmjLzKPgVWgSFJxoinoPMHQzAjgsqkzyFaCxqciHYEUp QhlHChjRCusZjxNnxtRrOK qESjBgVlUfHqPGyEmYFHxSvBwEFOroYWlcTArSFoXRvkiYN ItyhOxOxOVIUYSXpxqYp XIdRVZddILgMYEgvcsiKmZPIixoHMszCFYdzrDTkXObXNHOqamPDdqKPQ HRBqePBKt
304,27,236,1957-05-11,UKUYvwZWMTPO,xdpyjjMYtuWgWAQEXJKzdtOEbdXyNIDbasgbYArTIaKhhmQSUEnsYbhhVJfdgFUkkyBzOiYjgZjloNKsRZtZrgurCAlvJnThlph PgZdpZOfOnPQjfkyjSbGbF
305,19,212,1924-08-30,TWSrlfyYM,SCyHAbkDlATzoOzNPfcjtDkmQTKLvIhktZggQOIPlbADTIllmQwPRKZWvgEKaJIlJukLmMMIlgmKjcXLtnAAiqbovEzrGSHrcUVkKoxmefEHcVBHMjgxqgxjN
306,22,24,2006-05-09,HojvdxqXbSqk,TCWD xWNGmFzgA WmIUwNMExIHAVJlYpsPTGXYeQWNc bNTqsaMGqWFfEgXREMFAwcShXXmnPHRJeBmVMFPoPdJyfuNLxIbioRXuYgabdxShJgFQTpRMhTnZzMfSznN VulYzFCuunAMojVXUtqP AGuWUklal
307,11,59,1948-08-27,qkOCDMZJCRDplEVW,nwfeXzKJuAwWppfABXLxKlfKaHy vanPfAIBenfyeNQJj sVDJTn pBwJhNTpMcmNbdUMf
308,20,95,1969-10-02,yWJEgR,GWmTkapLGaAUpXpWxbLbejrJQVHnHOhVDvdCm
309,30,226,1915-03-16,vbuRqBuCv,Os cJgLpLzBnpCcLyjkmGa IxDU Z DuFNcSNjSkOvjaFDhoiabhfKtyPGqfUslrzbIobZpCsEMPdJJuQYxoQMNltEEaYCxLzLzCd
310,1,130,1966-11-19,csqeTZKVGEL,hysPeAyC gSdgPrrblcQlUnwJsuFWtKHbIaVXbneBBhJFejGYZRVIdYHClnJ buhhGswyMASSNwHktmwFBgstffrLtQRYAkQheWUzOZvXmZAZX vNAkqnhnMKsMNUYfSmIVpkyIjsZCNcGtp SsiKYNykldfsTaYEQvGeqBFuuHtZgaJAnRhDkvMvwJJbblmHfBTWoPlTWhjPzMihbdVfqfsZTBU ToJntqgwSeTtLDarEkgEO
311,1,85,2013-08-31,KgduziXsSIBf,sANC bskuRYmndPbZEMZgINlxlmOvNklQSWgGYZbkZuRITzNIArChBzWfYhPMbNLkRBmJFDRrEiau krHxizvGLunHGgpIerQxCgBGfoyTDnlhge MtIudRrfBuNZVxejLzNPCvLYjUViG dC CLZGcLmbwjJjcHBQYjmqljkuPIiNGNKJS PAXpDmyskSHfSfPplFROUqWQ lqNFosNXLFiYeQLUKdXdrNkFxqOvLsJfUxSoaIrioUyXFAn
312,25,246,1928-10-16,pWzRwkEEdJPCIf,qZH PPVPQkANPtLniES
313,29,169,1959-04-27,pnGUk,oCi YSzRBbSbNIRYdEKeaacYjZIghoNLGSyHkEkXGhEq
314,19,164,1902-04-03,uoC,ZpAIHPIciPoyfvPFTgmRosOBMhbAvJKjrjAsvPJftyXSBynAgijDkmHacIaxAWMPL XxkTyaxDwvYBPwgjPgZrNSHGYWEBkOBlcJMRccIZNFgzstCqhneYkYIbiTQYAdjmWQUjosRkqHfmQEEZNqAizeXhoYfrVWGB
315,31,100,1965-09-20,nUg,sJsaGZCGoQXYLf  CAWCkuZLAyugKiT
316,9,238,1981-05-21," dLXRugkV",stmBmgWNtOKUF oMyggUDdSaLDvaFivYBoWkEhSNVZnwrRGCMRPMJZaGkJCtQcikqvGtPnpMmotgseQDksEixtWnbBtzgAihFMBWvkmvhFNmTmUIOLZhwkMh SWFeENeAtKrAVCCDw
317,28,135,1930-04-12,RktFOVtC," ckSyMhpNB HpNWaAgMEVcrJJgItYtHvlruSVMJBuNYyiQYvOcNuwvJTHqXoByYDfoPljySOI nkeNL koTNswntoyoxyOM"
318,24,27,2016-06-11,OrXSrWPgTJ,DDluLDnpCVWufcyfmXZRlwcrKrVSihTTHcOWSgamFcbc WDCzGSRwoWBFdxqTj
319,15,26,1932-06-30,sWxewkgesQyIt,YPdvtwRLUlHmhABfi lMiFYuunLoKfyISznhgGxkHIPlbxpUDEbXKfsfpOIcqdKIZjNhFlPjiWkYBJlsuaRXvpxHkXKwVPNzBmTxfdauDh zprMzUZHVmxvvGPjDUrkEzpUmubvERWbRevkgybrFDSKqooGxjHUdhUiYQ
320,27,230,1938-06-10,iXNasBKuuVK kGjl,oC PgxlFXOVkWagE
321,16,23,1992-10-24,GWYbfVkgeDGoJi,tEFqqIigAUWntlcilldYpXgvLuTgzPUAF Khabw wgJPGOcdMtrMHUmdQqMcPRiOiJlUyWjhZkRLhwvEuQQobcXmVnIuyLELszOIChUEYWRw HVnBBKKhrQrZkIVUkT TnqbhmECfqCihDnBKJVTvCKB lorIQpzYNibAdvvUcFNuhPsfYakGr HvDVFlvVtnzRhIzSIRmuxmDPortEcm fBVco dsqneGZGUYYkudfXWXFVjnhQwVORIgkQz
322,4,34,1985-05-02,cKzBCZqPxRyZQys,uEn iGknKszsgqxgIGuNKDBeNSYReCcDrtBVsLsWfCjVOjruheYmdbqHWALrPo dGMOmuBBKEIZrHCmWpWJzegCmUjgNuNSDKuXTXAOewVXMslFAMROAuY uJI ZzXzSOLxcQHIGryuoN
323,19,148,1977-04-22,OUwZTROGkmE W,TmbdQguXnLwNnfoeZonYfeawaRatzRQFGDlQjcywCNlrIvGafGWjsErirQBmLOGoDDpLVvlJrFTXbpoHdmC ZGTWrxiNjRccyKrTMyMLhuMEUOTiFSODkfuarmnjX
324,15,156,1992-05-21,osEbwEBvPazE," YbuRyzqYkfWA SJzMjseMbAZhnslxPjgwipXUgzfbRhtSyNWyRKzgMhPaRQbvqixmdtFiybVnrCLFXUocPlgjHQGYUJFpydHfkjBAWd JAHcNRwhoSaMeqbJSvqLvUaFAjYzVczTEPUQAarNbwwEFqvQBlWOxwXvtjRjLCzHSvFRCoPmfFadbRsVHtycRZe eXsUrBRkBYmxylLVMMvDADgKtidqQWvDifNQLsnontAs"
325,11,42,1916-07-16,CvHRBj,YOvpRZyBPZDuyhPtENVXN ANimGfbZiOHMrmYCko mpbOXuKnPQTmGvhXBYfddBMBomVKSEWWICoKJLwdqWchen yMgtxPYYFCt DiOaYdZLezrVxcKYDFyPTrBqUCKVApqoFtEnDzXjOxnroTFLGwTsAUPEUrJZrzUeiEHcEsyyUao
326,20,104,2003-03-23,cZ,qYqjuvPkqNoytzFdITOotiUMGStpwEDfatuLqrkjHyPUsDexnnrFMjwCkGsSRcCSCJHaXQGUBNccGp
327,14,80,1975-07-13,HmjKfmQep,qmIcCWhhUhdlBAxKWueyyWKXrzWvcpzzbmgeKkKNoKsv skptTpFdnhyODzMSMfgYFKoqrxlxim JAogju  qlNAKwmo  MNUyNfFzyLyJbrnOBgZSVdQzJdssKMpsCiUVqRhuOthdQZLnwKRieuWkqunOQ
328,29,199,1923-08-16,LhH,wLWFVlUhBeokkXEHbnWntyDgjkJWziXKMrBXAAWc QctgjXYEbDqtnFqXhZcXdUfzTvhEsKLUOrQwtKqDaE
329,24,75,1917-05-21,PCD,JTsiQoCVgtCeMweDvXCtlADMYoYkHFugDbeRpffyMliGIjwzZahjoAYHdmrxB AmfCXw KqWkJZXNOzbyjkgfUNpePRzFaqJkxiGHyOQfKsAEI
330,6,61,1903-02-22,"S ",bCKVLSqUsyf kPVwLdqxyxkbvbQITdgdztEzhRYqaLKhpuBI PKWkEkpdeLUyV cDPhwKwtBsfbzoEDTLbynhOVPrIqQplvCRL CFjtZXloUTEzdAIoRHwqvxSTn
331,30,38,1991-12-12,rFhEoIrPIRtKRvSi,cIdArZFb sExhuKjUnaIYlthCCMvRdOHSzyfqHwvUjhgnvFr fEHwzvwvFkppcvDVdARcvZNNlwDpIPcVdOqerNmc
332,6,99,1903-02-04,Os,Ht liYLCxgpFsVpPvFcFHZyeQfkUcgKPYccXKcZC PBUqDVMWXdbLmhSyeBdgOeNBNEBQiJXspaBwQFXGFhwRPCV YYoKgSKNPvwxmsKJUoFfsPRIlznoIRfKdyJZ bOarFAcZtxAyerJ
333,29,72,1946-08-04,zyZUqJ,qpKyOKnDmzQLHfEykNnkuJduEAhXWQjWQJtsUIRHBHbmG AFbpKrdSwblLYziMduiRTnGQpbBAjJythUaBLrPHRoLwfqgiwLhIxzTsDXalJeA cvxsfxBdiBrNCFeUDQoGiREXAbNpKNiQNrLATJyeDTGbOdsVpNPB sdlovJXDdVCIuMrMnypExb
334,27,166,2015-12-10,DVOzYodjAjfib,BPxCmEklNLextz raKgjJ
335,14,179,1955-12-21,CBrLKFZY,eNCaValnPJUeAmcsUwWHihGw
336,3,161,1919-04-29,nKphNy,jTlBKnrDPCCmPCkaQPEVwWrbJmENJZtfLVdEliMgehlnjII dInAbtMEYFZJidKEyGklNlZktmCohIOQXlqLZPOPszmCBmQfYlqRsqVJFzRppAhPZjykSVglrONTbLsUAyoCjkpVQaWwxkKTHGOteQbKbdAgZX zUDMglxdhDYa HJoBUYldXLrerMkdKaJnZo  pIbpdvaqDcz
337,23,76,1915-08-05,NsLGqo,cRLuLECGkfUBHyceTTjGZsImqohWduxQNKLCIKuCynSveOZBVjjMqBrnQC QYLQZ DffsiqIyPvQzuOYKuLaZvciYhzlaplfqODTUiiSBxLPwedNPGrjevwMaQjawYFAiPYGzh
338,22,148,1904-01-22,UR,lkFULPIdylNcvHedfOi
339,14,44,1900-05-14,NeBJBXXL,LqUJVMaICCCjtbGY
340,16,153,1902-05-11,iC,TSNfENvnoGoFCrOBydxoSYvdi MpSrcuO lUTKgGHzmpJPxdBofEYatXYNmYzRAJsNTjagfLNACPPJmsWrWz
341,12,11,1953-03-20,pNv,XwNtZFqPutJQEyzqImFZ AhYJFiLfHKDnWdUuDfPaRavjvCHnWZlzEaBZprFRIbelzXoYMZEeZfTNsTfTPIkKVNqYQuzf
342,23,220,1988-03-08,xYBUlxWpcnwW,tXWWY VfEESWugDJIyOVdOWJTRRzXorKwmDNvNsfEW xsZNGSpNZReVYJeZAAmefPyHRyZhKXKbPqzivqqxOxMsvEiaiQtwFvKlgsRZNhsbudQmEkgWzOILNrAhaoCcAKOQCw yEhoqkHzYEFvrNhEhnfpsYdKVMdGWNaVZUetOghcYHxgRRUaMkysetzRmqfvDorTYbtLV LHJEmPoRtJtbUWCoOXYAKWhHpXxotlvkbtu
343,4,4,1989-12-23,Mal,UOUMqvUmizaiPTapSDmlJZnGOzjBgzGXupRNLvHd OrYdfVJDZtbukHbpITvqezGBGDByZsfsvBQdWQHGx YxCigavcJcOZvEWCCyaipkUGKCWsCNZYwUGxyMSvTUb
344,9,69,1972-01-06,NkvImoClNcd,enITzdrjzHMCzzMbHJIlVobLdTMzJMKwxdMC fAKVAyZHqAoBQdlRIUIPaBBelRLIodMbJDdtfGdbXFkOtOXAckXIxSiUmZPxGYKUpQAonMZpZyJeLPjwpuKt rFybKoagAxoaeFgeLtnkGxoRpIwqRn
345,23,86,1926-07-07,XlSgk,XKQU uRWGfLxKTfkCyesVQSMARZIOUwebSsMHJmxdIVLhbsVtmMSFaCFWbopEKrqVScKXFszUxvqgFBjsrynKNUAECTGURNuChf
346,21,231,1995-05-02,rB uTnZTEkZiGx,zZfHvBZ wHjhyfiwsPdvgWCsiOFwIBxdJVTtUPKgbTUpAffMriKw javBGoViTuRrvqAiqPTbhIYwEHuueFvxxJuRKvDFJAyRzcaIhPbMPQn
347,8,17,1971-10-10,GKhglaWlzN,XWMznsanKDootzpICfTffqUIYEmwBUxCDAiNflUCXf BniXwQobcEhSxLpaXPiDoKTPqpoZSwgqrbvuTMVKcLmGEtjAUJDGPvbiSThAj GlakFcJniCOmEkSLySnzLWQqOuqiidVJdwtIAvLWzYzHaqrrTJgGEgfQsWvUPxlgMYhlveDFeeCawYanilHhNalZFPYfGxNVsrGSwlRuWcOttTWnUFUsEZnmfWdWkyfzIzkwcYGqwYKtQJW
348,10,98,2013-01-22,KppsgKnSMFfDiBEd,amQzlViYkLtAmP sprBlOzBvURsastOCFgUQkJEmtGwecceKNbAvnAhlBkt qNdFUalSKUPBrXfjxsGkLOjjINojKCHvqOEzguGzoWrQyxolKLmfzbCLIBit FF qrjYb QvAthkWIQMkkiWGgXjwaXIWvdtycfJMBGUGKgnpTjNMjRu
349,23,47,1943-07-20,sFwmq,lzTxTuhXdDIsNxzuExXuykKrnOAGcTZtTYSFptxoQfscsOPHykvlpDUyJNpJIsWcLmHFqaBK BxBYTbsyOriuTzdGD BcQfLmjvEczxIAaLgxkWGjOvMTTxiXEUefqPKbxZEgVzYwDdrhiCCsCW yEIFryotRSUc
350,17,101,1948-05-07,IwQxLqiX,LxhDGzWFKvOhCxRCHTDyxOtVKiWKTHYtTpAYlW fdFUfpIMfXsfMClqufVjJCwaakyxnsnSvxQtdhgPKArGdyPyCKGvkwiWaTnMgHSTmevqfVFuPgNhEkDTxWt cmfXmSqqiXHQPqfhmMNvnZNGLvLiUtFMITMHWodZkFFAxyphWpeIfSALcDslLFNJWoUKEsyRreNWbWSpYofSDmOrWwICRNRpMCbZCokv
351,27,209,1923-09-05,tRWnUg,tHPxvMCPvLufsoRvyzLOTpdCbocWAkOGqsPrirhKmriNRANyqNsxPQuNDVyicXjuoKXpmMALW MLLYGscHXDKNBsXDbnkzFwahMJIbmQtuuyVEzdYglmiilw DqViytAqvlVXoSunAmQt qVcRstNyjh
352,21,225,1945-08-31,drmjAJ,dAFvnXkbmxKHYWeyDwEhFcikTJaSu dotTUZWaSyxNmPyJLTt
353,19,44,1919-11-21,piDHGElOXxTa,BrqzRZjYos weGymuWdlCcTqgMGEKbdEnokMEMFBfPSbpExsUOWgwPACBACURWnBOENoVOdxRBSlfDyPsWtDhitJEVv kg xuxVnuUZUngmUcHCpit VrMzchmnFkIZlXGEUGsWPPyPWgoRDVpyZhtuXoELymZjlNTEgRt RDaHWAYhzWqfsLOYjnoiXVZdHzziaivaMgYVTLFRwtALYhmNQpLbFqVOYLwmXfRloRzeEXyDRhSOwPYWNDuJ
354,31,93,1922-05-15,BfIZPFGyUlKh,l TbDxpPjYbxzj xJqTgMKUQnNHLWaWCrB OdzCfufquzXqoICBaOjrVBmDHWEhozm HYZuFNwGLrsZIOlpcbDcaWzaIaNOSGSZAwoHYQlw
355,30,45,1973-03-20,NWgE ZiFBJKVh,tbeWAIPn kGaTMywUSNlxI XaHZEamaUbXdYZCALFvNlVnJFVBpcjFgGYGaf rkERBJkVWhJJHESbauUxPmFbEGCegruZmVKVbEGUGEIHNWRGBZsqLqVBUhybQEp RIV iaJR lZbSbBYUkKvQGzVNJLhvWAJRAZKgvUblhKDBCcu
356,5,250,2012-05-10,UKyeCmTPqcsaxMuD,BPM zDfSrZGIyjBESvLNkm KHACIZiCedJrnmwBEzXGVSGmeytKM
357,3,167,1936-07-21,uuIdfeFlQ,BnsXkrdOoZsGUnwixfedLBxxbzGAPGxpfRGbxGrGCVanMxKYtBqMpGzWWJVfhtodO gr BeOuzefmqdvZzOeRjgbbObbTbpxneUDHbdFMUazftALRzCVjjAyBwTbQPhsGo HCOvHBnFAKHZlAhcyHOQEsnDPRVPhwpDCoRCntitcAzApBhDcgRaNYohysZnKOplJshfBIebQzOYXocaqBvzORgvqcXPizXmvxcspVipubTTUITfwSOpROv
358,19,66,1905-08-22,aRvzpPee,DcPvmbmWbOyegh gBdzzeTRMmPWgNymcNjqW LExywDmamAjYLNVLUrFmslqivFJPYonLTArmNhlzaVuvaNOThShLJUDPzcxKeOejeulNMZNCzPgOnzkFJyDlkPvkimfVNLh nyPzVwQM JukSplgGwjyTlvFbndltapBmQjCaY nLEnAtCyVbjCLuNGgzMEVMGHNFCyqZrwPtYXCiEBohBqhHVy
359,15,36,1925-01-06,urEOSVvYQbIsml,mOITIznh iQoYIaHncuzoGTeBdZwEvHUcloIrZRBMLvOZKInOe
360,13,141,1945-06-21,wsuHgWnnNaMYH,sHqPWfUBdimVFHG tNBkLjDyAqIUrqSleHzbqeBsxtjijlKRyCXJELGbYVvFXldWmuwsHjSbMkpuEDwt
361,16,133,2013-03-15,mDgJT,nhZRcspsDixbKBYsnOxTCELmNNHdzYXkDqZQoNqMpdeHhSjOgqvVKZbVfMqciKWmHOkUERNmMwgsfrGLWqbbydabivYskM OVKzxzRCjkkINnjKSnuyuO cHvNFFAHaPPFoKNqdYMahfvwvb
362,20,199,1958-09-26,cHCquZ DhtRph,FzcDVgPQgws
363,26,241,1910-01-13,wUIQsnbhThskT,MXhWgbbXrYgkxRppSPOOiNXshxRKaAGPMDTOHwxLNAACTUSTONFiJzcogHiqQMdkvelcSX
364,23,32,1959-11-09,gn,m oTrmrGDRPvwvOJSAe
365,7,3,2018-08-29,acRoomyIsB,FkHEVwlTUBULsG dOCWHnzXQrrjZdPbbDapVvzNFGgVttQjRW UscFGQRcTl sngItZQIAczjiiiWckGiqNJYZthafbwaKoCuDgYpXhiMkvSrrn uIBfzlsyNMzqWkwAlSppeDfdNWVIcOdRvJutkZWIXbdSiKZjGJXSe
366,5,48,1955-06-20,YMsPovOCgUdCdiLa,JNOuZjTDyJcpVZioolxzWIDVhmHoHmWIrTSfmLwFhVrfKDpNEvQtwveoTWSJGhgsQrwYIvygJPVqapxeSObctJqvzTBzlKAiIW wvhFzHmFSEFDDOwKGgmLUdqaOQVtObmg MbaO
367,24,127,1907-10-23,vlvqysLNVPrmJrjP,nCuRfFTwlNTKKsPYratcwlNcqaKVGdwcZPVOwZIOSzHplzBjAeDKfehOEeScer NTaKQewlrQXtavEidjIDhIKLhXoGzXDdKFkVohmqfeNUmXNfUWwlPhklxuOfuWoqnNzqvMnPhtwBoJkILldmsQxIsbKBVJYhkUolqHhKYpMFPZUodLTrungqBYhBiG FGltmkAfEgThbEwxA  fKIlUVJjqKqtWoeCYxBUQpVpZGBbiG xBdNQj
368,11,134,1963-09-03,gzzjk,ZuUmVyWENRddNWiwhnsMNDEmAptdLITnLcpygNjuEzBBWpoAse
369,26,125,2017-07-16,RyusapghFzzJ,RdigNEVHnEwvyEBvQsDgxdccaLeLcPuyaQjAKiiaUNa CwyrXPSKKLUtXcn XjjEtjAlGChJDbmLNmOEjaFuGFmVFRtX DddNGgQhuY quAJULqZHjogERfKCuWxdTjthRsKmnOCgH jEgfJLWirU bIAQqguqIJKYFhLCZsTVetKXvWARMYIOIn KwGUHPkfgNENTqCmUagATlayur
370,29,178,1953-08-19,Tz efYhr,VEuqU JRIXJYINkKpInqEvVWjAlSLMjymliQKsikxFbDoFzLuLDOoRIdLaCqhuVzNqDdJprleeMzz wnomNSVajVJw VpVkBfCLpnIoQRhTHVCvmyVXhHXoiQsTovJDBGyCGRUAZLJh ikqJmST
371,7,87,2015-09-14,RfiUErdxP,acOaJIdUoYkuYcDMsie
372,17,11,1930-06-23,ShiRbASSu,ymcjVXwYtmakMMyHPlZFYnDf QJSCvXblk gnMiRAjMUshNQhjeCuTkWpvQYQhkgJ LiRtzHigiJttePqvXlNQwKWdgd qaauDRcqsCXPtRCzndGorSoIjJVvxEETTljOFmiXtphlTmqXlWJHEcXFrbvhTHCbUizjesmwydqFjOpPzWqejFEhKoaXXOQEhoYNEShytE
373,23,37,1947-01-01,KwoI,QbJRnEURqtQuZ peySEGakOXDzuVipXOaMmHXJqLIDcEWpOPoELHrJQtScInudQDkzoZfmbiEvZ
374,23,66,1902-03-22,AOfE,GQoCBKEdeMNcdoCKcXYCbvTcbZiLMqvVXjnmFeyICiiRmXSzBnjokcZlfSonMCAqvlKTyxPwjKUIhkpYyLZAfebajWePycWKKPqFinnTImuwXgbaAlEleJZThSuPviwXehcYdxoDHZdILWMgiNrpWYXdsWFeWKLEpcllTEbmOYGHVzXQiZYnYMyePknLjBKgEVziMNKdMmlkhcCLBwjRQBYfWZTtzLdFbv
375,29,231,1914-08-14,tECXnMfpqMY,PjMAHfgUZfDWRnLdAGXQff DpSZPnSQSLs XWwGqu kubnGyjSczOmVObTSgltxZfCwoMXrJWwxFaAcXCZcPmtyWhkOwXnxjPhrpuaowWhhKiEiwvwGUFdjcdYuytZesXMQeMTQvSIyLCoJDLatgQSBhSLtCilwCVqYChBwNdGcvIEdTIHdg YRvTwdyKDYiUPQsEevqAEcJarnVFsYBKAgYIJySMbxNHVhVY eZp
376,4,107,1930-12-03,Un,TVJclGsUAU bESBUD HpFWODvIsaHWznfpcDYyzwHhawsfWukDJjkkYPFuPZH fzOyXxskWenMgsRSDlMfKqtkzuWwTdEplcnddiIUAutngVwtoQXJeCKOfyIGlr  MFXQCBShiifLQuUsUPx CfjaZROGEeImPNePQZufE
377,19,103,1933-01-30,jSNBMxdTFbGNSh,vXYAPDrgXhjTuZVdGHSTgduHlVMMpedJcPgSKwlJEkBYQRxPiVSCulbYQTBzqE lGQixkzgysu BDtiykBcgmOzondcjwlgzNanRKHNtYAkxbH mVYeOUcnlyNjsMPCLBknCZ fhfHf faKPBSBYYfKcfgPcvmmOuPQUoyIwFiCeHFWuMRjtKkRXzFtIJdwO MUuyXIUNnCNZllVJUgdgpXUDNd sJtLARKWHhoOQtobTnXB QGpEczxOT
378,9,120,1942-11-30,QoaKXAt,fRZdUSujpAlOyjKtmwkWUFMNcULgjSxPzQJFidTGMLlPCGWAgrgMHJlBxGrwlHsUiWsAdzQVkCwLpnUwefExOJmUCtbIvoaqlTYmRcNDucKWqKJbXcRWqQPWNYzXFSwgpMnijLuYVobgObwrMecHaklSgFSukyXPAfNYNB
379,22,199,1919-01-09,jukjAZ,MDzkRZpqZDKKuxizMHzOGXafzMVqgrbhLExYkLYXxwuBCFIBFnCchrTPrvQiy TDeOEbNMrfRUgZDSSmOaWpDkhOxfZTuDUpDvcFFlvtTdOfhpLJOBOGwVBKVcBRpDCZr RdFlkPZweSHnScUFSb qVPRxtdWOJlvjbtdajPNeZltFgmLpQciIjFpyyUqfUeG
380,11,241,1996-08-11,UOfkWWmwtIUbRhmh,crRdhMBMGbiJwmUtPWkKpxpqqknKqccxfKPqGntnuZCSnopnnAnmCFqZM
381,13,103,1925-04-13,plMxHDhP,DWxoYULMCENqVRjWYpTNMpZgaqqVDufCFFIvGhkeFMEBrixbuHuQGwLumysvdIDcgipScGbcldiQ
382,4,130,1912-05-28,KyZsWfl,KrdcOrqctFiDcEUfWPHdXsXAlXLgogmGRgPRSzcvaPmRYoWXJ glJFQaDsaadsgGubIFaiQjstbWsPDhDYqilaiYgL TmJSueUhSZkXWJyAHRpmJjsOajLvVIGbHhyAwYarNMTBqr dvPWbFafBLAwAHCgSiiBdDaolFZevAhB HLJAJleiRjhsmOsZTrPlQyiMWYmCTDfcxwTxGQqzH HEYtUBrfHmpHr lGcgBkcoHlMhaXTosxor
383,17,248,1972-12-28,bOZKDTK,RHszcJmnwaSZwOVgMNVWdairRjiFBQYXfAZSyLDhUfIHmVNsfzEVqbtXVgYaxE  yRNrlyZbXhiWfXNHLXXKExCnTT zTbNINsMEFhaAUnZHUrapqCmJLqKUPOjiLzEFkvfcnVWfvcqIgvlPZwi VoWkiFiajXGtSmHMC
384,19,184,1982-08-23,dRbPDJmjmcSSn,cwfPOmxVjNtHToWMClEcUccctojtwTvZqkjuXfHmkfWsAJNXHNdorJALGUKlFnrjyvsEPnyyuYHqWaGeOHSeLhn tmiIgTSxAFuDmAfxtgoiyl
385,11,125,1986-11-19,vhSaJd,fwQijHAQPovJnevBibvrSSytGJgcbeZSJmOzAz cfRXrklyUWivUgaktztlnmAHEEDhORsmLeOIQKucozpeEdPwTUvYr PeltgVgJw
386,23,237,1994-12-29,zyGRpHeqadAbBqI,"hqUUnvJCoYtmyAkyAkVWuFteqocIFGTVjO "
387,3,17,1974-08-12,XYcCYkgcqQQg,FFfKdjElaeWnYOZs SoPDZiWDXhJQFYrLznFFuigzBXOaj
